review_id,text,star_rating,date,app_version,is_defect,category
R00973,App disconnects from the living room bulb whenever my phone switches between Wi-Fi and data. Honestly pretty annoyed.,2,2026-04-26,3.4.1,1,connectivity
R00974,The security camera works in the old app but this version 3.3.2 can't maintain a connection. Support was no help.,1,2026-04-01,3.2.0,1,connectivity
R00975,App keeps crashing every time I open the smoke detector controls on version 3.4.1. Otherwise I like the app.,1,2026-08-15,3.2.1,1,crash
R00976,"The login screen glitched once, but support helped in minutes. Great app overall. Anyone else seeing this?",4,2026-04-03,3.4.1,0,praise
R00977,It would be great if the app supported widgets for the bedroom speaker on the lock screen. Really disappointing.,5,2026-08-20,3.3.0,0,feature_request
R00978,Great app otherwise -- however my smoke detector keeps showing offline since 3.2.1.,2,2026-09-07,3.3.0,1,connectivity
R00979,The living room bulb schedules are flexible and the app never misses a beat.,5,2026-02-24,3.3.0,0,praise
R00980,Scrolling the thermostat event history stutters and freezes the whole app. Reinstalling didn't help.,1,2026-09-12,3.2.0,1,performance
R00981,"Notification badges never clear for the smart lock, even after I read everything.",1,2026-04-07,3.4.0,1,ui_bug
R00982,Love this app! My smart lock setup took five minutes and everything just works.,3,2026-02-18,3.4.0,0,praise
R00983,kitchen plug screen just force-closes the app. Completely unusable since 3.4.0.,2,2026-08-09,3.4.1,1,crash
R00984,Biometric login crashes back to the password field on 3.4.1. Reinstalling didn't help.,4,2026-08-20,3.2.1,1,login_auth
R00985,'Device offline' error all day for my smoke detector even though it's two feet from the router. Considering switching apps.,2,2026-02-24,3.4.1,1,connectivity
R00986,Setup for the smart plug was painless and the interface is beautiful. Honestly pretty annoyed.,5,2026-07-07,3.3.0,0,praise
R00987,The latest update crashes on launch whenever my security camera is connected. This started after the update.,1,2026-02-16,3.3.0,1,crash
R00988,Question: can I rename the video doorbell after setup? Don't see an edit option. Considering switching apps.,4,2026-05-22,3.4.1,0,question
R00989,Switched from a competitor and the bedroom speaker experience here is miles ahead. Otherwise I like the app.,5,2026-08-15,3.3.2,0,praise
R00990,smoke detector screen just force-closes the app. Completely unusable since 3.3.2.,2,2026-06-22,3.4.1,1,crash
R00991,Scrolling the smart lock event history stutters and freezes the whole app.,3,2026-02-24,3.3.2,1,performance
R00992,The new 3.4.0 update made the living room bulb controls so much snappier. Great work. This started after the update.,4,2026-02-22,3.4.0,0,praise
R00993,Background battery drain is ridiculous. Turned off thermostat notifications and it still drains. Otherwise I like the app.,2,2026-07-23,3.2.1,1,battery_drain
R00994,Biometric login crashes back to the password field on 3.3.2. Anyone else seeing this?,2,2026-03-11,3.3.0,1,login_auth
R00995,Crash after crash. The app dies the moment I tap my smart plug. Hope this gets fixed soon.,1,2026-02-01,3.4.1,1,crash
R00996,The app keeps getting better. My security camera has never been easier to manage. Otherwise I like the app.,5,2026-09-01,3.4.0,0,praise
R00997,Had to factory reset the smart lock three times this month because the app loses it. Really disappointing.,3,2026-02-18,3.3.0,1,connectivity
R00998,smart lock screen just force-closes the app. Completely unusable since 3.2.0.,1,2026-02-03,3.2.0,1,crash
R00999,Request: IFTTT-style custom triggers for the thermostat. The presets are too limited. Really disappointing.,5,2026-03-15,3.3.2,0,feature_request
R01000,Icons for the bedroom speaker are missing -- just empty boxes on 3.2.0. Anyone else seeing this?,2,2026-04-12,3.4.1,1,ui_bug
R01001,'Device offline' error all day for my smoke detector even though it's two feet from the router. Anyone else seeing this?,1,2026-01-26,3.4.0,1,connectivity
R01002,Biometric login crashes back to the password field on 3.2.0. Otherwise I like the app.,4,2026-03-14,3.4.0,1,login_auth
R01003,"Setup was a breeze and I love the widgets, but the kitchen plug drops offline every night. Otherwise I like the app.",1,2026-05-12,3.4.0,1,connectivity
R01004,How do I reset the living room bulb energy stats? They seem off this month. Honestly pretty annoyed.,3,2026-01-06,3.4.1,0,question
R01005,The thermostat schedules are flexible and the app never misses a beat. Anyone else seeing this?,5,2026-09-11,3.2.0,0,praise
R01006,The app used 25% of my battery in 3 hours just syncing the kitchen plug.,1,2026-07-29,3.3.0,1,battery_drain
R01007,The app won't stay open for more than a few seconds if the security camera is online.,2,2026-09-11,3.2.0,1,crash
R01008,Woke up to a dead phone. The app was top of battery stats because of the kitchen plug.,1,2026-05-22,3.2.0,1,battery_drain
R01009,Request: IFTTT-style custom triggers for the kitchen plug. The presets are too limited. Support was no help.,3,2026-01-07,3.3.0,0,feature_request
R01010,It would be great if the app supported widgets for the thermostat on the lock screen. Support was no help.,3,2026-08-08,3.4.1,0,feature_request
R01011,The app looks beautiful but everything lags; opening the living room bulb takes forever. Support was no help.,4,2026-09-12,3.4.0,1,performance
R01012,Background crash loop drained my patience -- bedroom speaker alerts kill the app. Considering switching apps.,3,2026-07-23,3.2.1,1,crash
R01013,"I love this app overall, but it crashes every time I open the kitchen plug controls.",1,2026-05-06,3.2.0,1,crash
R01014,The app keeps getting better. My living room bulb has never been easier to manage.,5,2026-08-12,3.2.1,0,praise
R01015,The latest update crashes on launch whenever my living room bulb is connected. Honestly pretty annoyed.,3,2026-08-12,3.2.1,1,crash
R01016,App force closes during security camera setup on the very last step. Unacceptable. Anyone else seeing this?,2,2026-03-22,3.2.1,1,crash
R01017,My phone gets hot and the battery tanks whenever the bedroom speaker is armed. Anyone else seeing this?,4,2026-04-17,3.2.0,1,battery_drain
R01018,Setup for the bedroom speaker was painless and the interface is beautiful.,4,2026-08-11,3.4.1,0,praise
R01019,"Love the automations, but the kitchen plug live view buffers constantly. Support was no help.",1,2026-05-11,3.3.0,1,performance
R01020,"Battery use was high for a day after the update, then settled. The garage sensor works flawlessly. Anyone else seeing this?",4,2026-02-25,3.3.2,0,praise
R01021,The thermostat pairs fine in Bluetooth settings but the app says device not found. Reinstalling didn't help.,1,2026-03-12,3.3.0,1,connectivity
R01022,Every tap has a delay on 3.2.1. The kitchen plug controls feel like they're on dial-up. Really disappointing.,2,2026-05-26,3.2.1,1,performance
R01023,Great app otherwise -- however my smart plug keeps showing offline since 3.2.0.,1,2026-04-12,3.2.1,1,connectivity
R01024,Does the smart plug work without Wi-Fi? Wondering about offline mode. Hope this gets fixed soon.,5,2026-09-04,3.2.1,0,question
R01025,"Five stars for the features, but the battery drain from the smoke detector sync is brutal. Hope this gets fixed soon.",1,2026-07-01,3.3.0,1,battery_drain
R01026,The app logs me out every day and I have to sign back in to see my smoke detector.,2,2026-03-31,3.4.0,1,login_auth
R01027,Phone battery dropped 15% during a 20-minute smart lock live view. Fix the power usage. Support was no help.,1,2026-09-15,3.4.1,1,battery_drain
R01028,Instant crash when switching between the bedroom speaker and the dashboard. Support was no help.,3,2026-07-29,3.4.0,1,crash
R01029,Opening the thermostat tab makes the app freeze then crash. Please fix this. This started after the update.,2,2026-09-19,3.4.1,1,crash
R01030,Five stars. The security camera routines run perfectly every morning.,5,2026-05-06,3.3.0,0,praise
R01031,"Best smart home app I've used, if only the living room bulb page didn't lag so badly. Really disappointing.",4,2026-05-12,3.2.1,1,performance
R01032,"Great app when you're in, but I get logged out daily and can't reach my kitchen plug.",2,2026-05-20,3.4.1,1,login_auth
R01033,This app eats my phone battery alive -- lost 40% overnight with the thermostat idle. Honestly pretty annoyed.,2,2026-05-28,3.2.1,1,battery_drain
R01034,"Love the new dashboard design, but my bedroom speaker won't stay connected since 3.4.1. Hope this gets fixed soon.",2,2026-04-20,3.3.2,1,connectivity
R01035,"Sync fails repeatedly with the smart lock. Spinning loader, then 'connection timeout'. Considering switching apps.",1,2026-08-15,3.3.0,1,connectivity
R01036,App disconnects from the security camera whenever my phone switches between Wi-Fi and data. Anyone else seeing this?,1,2026-09-13,3.4.1,1,connectivity
R01037,Battery usage doubled after the update. The app keeps the smart plug connection awake nonstop.,3,2026-03-19,3.2.0,1,battery_drain
R01038,The back button from the smoke detector settings dumps me to the login screen instead of home. Considering switching apps.,1,2026-01-11,3.4.0,1,ui_bug
R01039,App keeps crashing every time I open the thermostat controls on version 3.2.1. Honestly pretty annoyed.,3,2026-02-16,3.3.0,1,crash
R01040,App keeps crashing every time I open the video doorbell controls on version 3.4.0. Considering switching apps.,4,2026-06-27,3.4.1,1,crash
R01041,"Huge fan of the product, but the UI on the living room bulb page is glitchy and unreadable. This started after the update.",3,2026-03-25,3.2.1,1,ui_bug
R01042,Dark mode is broken on the thermostat page -- white text on a white background. Reinstalling didn't help.,1,2026-06-05,3.2.0,1,ui_bug
R01043,"Crash report sent three times this week, all from the smart lock screen. Support was no help.",1,2026-03-21,3.3.0,1,crash
R01044,"Simple, fast, reliable. Exactly what I want for my video doorbell.",5,2026-03-02,3.2.1,0,praise
R01045,Phone battery dropped 15% during a 20-minute kitchen plug live view. Fix the power usage.,1,2026-03-23,3.2.1,1,battery_drain
R01046,Every time I adjust the living room bulb settings the app force quits. So frustrating. Hope this gets fixed soon.,1,2026-07-02,3.2.0,1,crash
R01047,The video doorbell pairs fine in Bluetooth settings but the app says device not found.,3,2026-03-21,3.3.0,1,connectivity
R01048,Switching rooms with the video doorbell takes ages -- the UI just hangs. Support was no help.,3,2026-05-27,3.2.1,1,performance
R01049,Every time I adjust the garage sensor settings the app force quits. So frustrating. This started after the update.,1,2026-08-04,3.4.0,1,crash
R01050,Setup for the smoke detector was painless and the interface is beautiful. Reinstalling didn't help.,4,2026-09-14,3.4.0,0,praise
R01051,App force closes during smart plug setup on the very last step. Unacceptable. Considering switching apps.,1,2026-04-27,3.4.1,1,crash
R01052,Rotated my phone while on the smoke detector page and the app crashed instantly.,1,2026-03-02,3.2.0,1,crash
R01053,Best smart home app I've tried. The security camera automations are rock solid. Support was no help.,4,2026-05-09,3.2.1,0,praise
R01054,"Simple, fast, reliable. Exactly what I want for my thermostat. Support was no help.",3,2026-07-14,3.2.0,0,praise
R01055,It would be great if the app supported widgets for the smart plug on the lock screen.,4,2026-03-21,3.3.0,0,feature_request
R01056,Rotated my phone while on the security camera page and the app crashed instantly. This started after the update.,3,2026-03-17,3.4.1,1,crash
R01057,Had to factory reset the thermostat three times this month because the app loses it.,1,2026-03-25,3.2.0,1,connectivity
R01058,Love this app! My bedroom speaker setup took five minutes and everything just works. This started after the update.,4,2026-05-17,3.4.0,0,praise
R01059,Connection keeps dropping -- the video doorbell goes 'unreachable' every few hours. Support was no help.,1,2026-03-10,3.4.1,1,connectivity
R01060,Crash after crash. The app dies the moment I tap my smoke detector.,3,2026-09-01,3.3.2,1,crash
R01061,Scrolling the kitchen plug event history stutters and freezes the whole app. Support was no help.,1,2026-04-14,3.3.0,1,performance
R01062,"Love the automations, but the living room bulb live view buffers constantly. Reinstalling didn't help.",1,2026-02-28,3.2.0,1,performance
R01063,"Really happy with the smart lock itself, but the app UI shows the wrong status half the time.",1,2026-05-08,3.3.0,1,ui_bug
R01064,Background crash loop drained my patience -- thermostat alerts kill the app.,2,2026-06-12,3.2.0,1,crash
R01065,It'd be nice to get a weekly summary email of my kitchen plug activity. Considering switching apps.,4,2026-07-06,3.2.1,0,feature_request
R01066,The new 3.2.0 update made the security camera controls so much snappier. Great work. Anyone else seeing this?,5,2026-07-19,3.3.2,0,praise
R01067,Battery usage doubled after the update. The app keeps the video doorbell connection awake nonstop.,2,2026-05-03,3.2.1,1,battery_drain
R01068,Feature request: let me export smoke detector history to CSV for my energy audit. Considering switching apps.,5,2026-06-28,3.3.2,0,feature_request
R01069,The app keeps getting better. My bedroom speaker has never been easier to manage. Honestly pretty annoyed.,2,2026-02-12,3.2.1,0,praise
R01070,App keeps crashing every time I open the living room bulb controls on version 3.4.0.,1,2026-09-17,3.2.0,1,crash
R01071,"Since 3.3.0, the app drains battery even in the background. kitchen plug polling is out of control.",1,2026-02-10,3.2.1,1,battery_drain
R01072,"Clean design, fast, and the security camera widgets are super handy. Anyone else seeing this?",5,2026-09-11,3.2.0,0,praise
R01073,The security camera works in the old app but this version 3.3.2 can't maintain a connection. Otherwise I like the app.,4,2026-06-14,3.3.0,1,connectivity
R01074,Intermittent connectivity: thermostat responds maybe one time out of three. Honestly pretty annoyed.,1,2026-01-09,3.2.1,1,connectivity
R01075,The new 3.4.1 update made the garage sensor controls so much snappier. Great work.,4,2026-07-02,3.3.2,0,praise
R01076,Everything is sluggish since 3.3.2. Opening the video doorbell feed lags badly. Support was no help.,1,2026-04-17,3.3.2,1,performance
R01077,Can't stay signed in on two phones -- the second login kicks out the first. Hope this gets fixed soon.,1,2026-08-25,3.2.0,1,login_auth
R01078,Opening the thermostat tab makes the app freeze then crash. Please fix this. Support was no help.,1,2026-02-05,3.3.0,1,crash
R01079,Is there a way to get push notifications only for the thermostat and not the other devices? Support was no help.,2,2026-05-23,3.3.0,0,question
R01080,Five stars. The garage sensor routines run perfectly every morning. Reinstalling didn't help.,5,2026-04-24,3.4.1,0,praise
R01081,App froze once during living room bulb setup; restarting my phone fixed it. Smooth ever since. Honestly pretty annoyed.,4,2026-07-02,3.3.2,0,praise
R01082,App startup is so slow now that the smart plug alerts arrive before the app opens.,1,2026-04-16,3.2.0,1,performance
R01083,Feature request: let me export kitchen plug history to CSV for my energy audit.,3,2026-08-27,3.2.1,0,feature_request
R01084,App startup is so slow now that the thermostat alerts arrive before the app opens.,1,2026-08-23,3.4.1,1,performance
R01085,The app keeps getting better. My security camera has never been easier to manage. Support was no help.,5,2026-04-25,3.3.0,0,praise
R01086,The kitchen plug temperature shows in Fahrenheit even though I set Celsius in settings. Hope this gets fixed soon.,1,2026-06-11,3.4.0,1,ui_bug
R01087,The app keeps getting better. My kitchen plug has never been easier to manage. Support was no help.,4,2026-06-25,3.2.0,0,praise
R01088,Best smart home app I've tried. The bedroom speaker automations are rock solid. Really disappointing.,5,2026-08-16,3.4.1,0,praise
R01089,The app logs me out every day and I have to sign back in to see my video doorbell. Really disappointing.,5,2026-01-13,3.4.0,1,login_auth
R01090,Switched from a competitor and the garage sensor experience here is miles ahead. Anyone else seeing this?,3,2026-01-21,3.4.1,0,praise
R01091,Battery saver mode does nothing -- the video doorbell stream keeps running in the background. This started after the update.,2,2026-03-09,3.3.0,1,battery_drain
R01092,Where do I find the firmware version of my bedroom speaker in the app? Otherwise I like the app.,5,2026-04-29,3.4.0,0,question
R01093,Woke up to a dead phone. The app was top of battery stats because of the thermostat.,2,2026-01-12,3.2.0,1,battery_drain
R01094,Every tap has a delay on 3.4.0. The security camera controls feel like they're on dial-up. Support was no help.,1,2026-05-08,3.4.0,1,performance
R01095,Everything about the bedroom speaker integration feels polished. Highly recommend.,4,2026-07-30,3.3.0,0,praise
R01096,Background crash loop drained my patience -- video doorbell alerts kill the app. Anyone else seeing this?,1,2026-07-24,3.4.1,1,crash
R01097,Question: can I rename the smart lock after setup? Don't see an edit option.,5,2026-01-18,3.3.2,0,question
R01098,Crashes constantly since the 3.4.0 update. My video doorbell is basically bricked in the app. Support was no help.,2,2026-01-17,3.4.1,1,crash
R01099,Does anyone know if the app supports the older smart lock model from 2021? Honestly pretty annoyed.,3,2026-05-10,3.4.1,0,question
R01100,Would love Apple Watch support to check the living room bulb quickly.,4,2026-01-16,3.4.1,0,feature_request
R01101,Does the smart plug work without Wi-Fi? Wondering about offline mode.,4,2026-03-18,3.3.0,0,question
R01102,Rotated my phone while on the smart lock page and the app crashed instantly.,1,2026-09-13,3.2.0,1,crash
R01103,The bedroom speaker history graph renders blank after midnight. Graphs worked in the old version. Really disappointing.,2,2026-08-23,3.2.1,1,ui_bug
R01104,"Five stars for features, one star for the battery drain -- the smart plug sync never sleeps.",2,2026-06-29,3.3.0,1,battery_drain
R01105,Connection keeps dropping -- the living room bulb goes 'unreachable' every few hours. Honestly pretty annoyed.,2,2026-01-20,3.4.0,1,connectivity
R01106,Rotated my phone while on the smart lock page and the app crashed instantly. Otherwise I like the app.,1,2026-03-16,3.2.1,1,crash
R01107,The latest update crashes on launch whenever my video doorbell is connected. Considering switching apps.,2,2026-06-04,3.3.2,1,crash
R01108,Setup for the smart lock was painless and the interface is beautiful. Considering switching apps.,4,2026-05-28,3.3.2,0,praise
R01109,Connection keeps dropping -- the garage sensor goes 'unreachable' every few hours. This started after the update.,3,2026-08-09,3.4.0,1,connectivity
R01110,Does the bedroom speaker work without Wi-Fi? Wondering about offline mode. Anyone else seeing this?,4,2026-07-04,3.3.0,0,question
R01111,Can the thermostat trigger routines based on sunrise/sunset times? Hope this gets fixed soon.,3,2026-08-02,3.3.0,0,question
R01112,Biometric login crashes back to the password field on 3.2.0.,1,2026-06-19,3.3.2,1,login_auth
R01113,Really impressed with how reliable the kitchen plug connection is.,3,2026-06-17,3.4.1,0,praise
R01114,'Device offline' error all day for my smoke detector even though it's two feet from the router. Support was no help.,3,2026-05-30,3.4.0,1,connectivity
R01115,Had to factory reset the video doorbell three times this month because the app loses it. Really disappointing.,2,2026-08-08,3.4.1,1,connectivity
R01116,"No lag, no freezes, no battery drain. Really happy with the living room bulb integration.",5,2026-03-09,3.3.2,0,praise
R01117,The thermostat works in the old app but this version 3.4.1 can't maintain a connection. Anyone else seeing this?,1,2026-01-07,3.3.2,1,connectivity
R01118,Firmware update for the thermostat failed halfway and now the app won't connect at all. Really disappointing.,4,2026-01-13,3.2.0,1,connectivity
R01119,The kitchen plug pairs fine in Bluetooth settings but the app says device not found.,1,2026-06-14,3.3.2,1,connectivity
R01120,Slider for the video doorbell jumps around and won't land on the value I pick. Anyone else seeing this?,2,2026-02-26,3.2.0,1,ui_bug
R01121,App crashes when I try to view the bedroom speaker live feed. Was fine before 3.2.1.,3,2026-02-19,3.2.1,1,crash
R01122,How do I share thermostat access with my partner? Can't find the option in 3.3.0.,5,2026-03-02,3.2.0,0,question
R01123,The app keeps getting better. My security camera has never been easier to manage. Anyone else seeing this?,4,2026-08-28,3.2.0,0,praise
R01124,App startup is so slow now that the video doorbell alerts arrive before the app opens. Reinstalling didn't help.,2,2026-05-08,3.4.0,1,performance
R01125,Constant location polling for the video doorbell geofence is killing my battery. Hope this gets fixed soon.,2,2026-02-16,3.3.0,1,battery_drain
R01126,The video doorbell history graph renders blank after midnight. Graphs worked in the old version.,2,2026-04-23,3.2.0,1,ui_bug
R01127,Really impressed with how reliable the smart plug connection is. Reinstalling didn't help.,4,2026-06-14,3.3.0,0,praise
R01128,Please add a vacation mode that randomizes the security camera schedule. Otherwise I like the app.,3,2026-07-21,3.3.2,0,feature_request
R01129,Haven't seen a single crash since 3.4.0. The living room bulb controls are fast and reliable. Really disappointing.,4,2026-02-26,3.2.1,0,praise
R01130,Great app otherwise -- however my garage sensor keeps showing offline since 3.2.1. Hope this gets fixed soon.,1,2026-01-19,3.3.2,1,connectivity
R01131,The new 3.2.1 update made the smart lock controls so much snappier. Great work. Support was no help.,4,2026-09-19,3.3.2,0,praise
R01132,"Really happy with the thermostat itself, but the app UI shows the wrong status half the time. Support was no help.",1,2026-08-09,3.2.1,1,ui_bug
R01133,Firmware update for the smoke detector failed halfway and now the app won't connect at all.,2,2026-01-30,3.4.1,1,connectivity
R01134,Great app otherwise -- however my thermostat keeps showing offline since 3.4.0. Hope this gets fixed soon.,1,2026-05-07,3.2.0,1,connectivity
R01135,App says my session expired in the middle of video doorbell setup and lost my progress. Considering switching apps.,1,2026-05-22,3.3.2,1,login_auth
R01136,Background battery drain is ridiculous. Turned off living room bulb notifications and it still drains.,2,2026-02-22,3.2.1,1,battery_drain
R01137,The smart lock pairs fine in Bluetooth settings but the app says device not found. Otherwise I like the app.,3,2026-02-09,3.2.1,1,connectivity
R01138,App keeps crashing every time I open the bedroom speaker controls on version 3.3.0.,2,2026-04-05,3.3.0,1,crash
R01139,Haven't seen a single crash since 3.2.0. The smart plug controls are fast and reliable. This started after the update.,5,2026-05-11,3.3.2,0,praise
R01140,The smoke detector pairs fine in Bluetooth settings but the app says device not found.,3,2026-03-21,3.2.0,1,connectivity
R01141,Battery saver mode does nothing -- the smoke detector stream keeps running in the background. Really disappointing.,2,2026-09-11,3.3.0,1,battery_drain
R01142,"Great app when you're in, but I get logged out daily and can't reach my kitchen plug. Really disappointing.",1,2026-09-09,3.2.0,1,login_auth
R01143,Buttons on the smart lock schedule screen overlap so I can't tap save.,5,2026-07-06,3.3.2,1,ui_bug
R01144,The back button from the video doorbell settings dumps me to the login screen instead of home. Support was no help.,1,2026-03-01,3.3.0,1,ui_bug
R01145,Request: IFTTT-style custom triggers for the smoke detector. The presets are too limited. Hope this gets fixed soon.,5,2026-07-02,3.3.0,0,feature_request
R01146,Face ID stopped working with the app on 3.4.0. Have to type the password each time. Considering switching apps.,1,2026-06-29,3.4.0,1,login_auth
R01147,'Device offline' error all day for my thermostat even though it's two feet from the router. Really disappointing.,1,2026-03-21,3.3.2,1,connectivity
R01148,Best smart home app I've tried. The living room bulb automations are rock solid. Hope this gets fixed soon.,4,2026-01-12,3.3.2,0,praise
R01149,"My thermostat shows offline in the app constantly, but my Wi-Fi is fine. Otherwise I like the app.",2,2026-01-05,3.2.0,1,connectivity
R01150,Massive battery drain on 3.2.1. Had to uninstall to get through the day.,2,2026-05-23,3.2.1,1,battery_drain
R01151,"No login issues, no connectivity drops -- the kitchen plug has been rock solid. Really disappointing.",2,2026-07-21,3.3.2,0,praise
R01152,Face ID stopped working with the app on 3.4.0. Have to type the password each time. Support was no help.,2,2026-06-19,3.4.0,1,login_auth
R01153,Woke up to a dead phone. The app was top of battery stats because of the living room bulb.,2,2026-06-06,3.4.0,1,battery_drain
R01154,The app keeps getting better. My smoke detector has never been easier to manage. Considering switching apps.,3,2026-06-14,3.4.0,0,praise
R01155,Request: IFTTT-style custom triggers for the garage sensor. The presets are too limited. Support was no help.,4,2026-08-29,3.2.0,0,feature_request
R01156,"No login issues, no connectivity drops -- the living room bulb has been rock solid. Anyone else seeing this?",5,2026-07-15,3.2.1,0,praise
R01157,How do I reset the bedroom speaker energy stats? They seem off this month. Support was no help.,2,2026-01-08,3.3.2,0,question
R01158,Can the video doorbell trigger routines based on sunrise/sunset times? Hope this gets fixed soon.,5,2026-02-28,3.3.0,0,question
R01159,Had to factory reset the thermostat three times this month because the app loses it. Considering switching apps.,1,2026-02-01,3.4.1,1,connectivity
R01160,"Huge fan of the product, but the UI on the security camera page is glitchy and unreadable. Really disappointing.",1,2026-06-13,3.4.1,1,ui_bug
R01161,The new 3.4.0 update made the security camera controls so much snappier. Great work.,3,2026-02-23,3.2.1,0,praise
R01162,Switching rooms with the video doorbell takes ages -- the UI just hangs. Support was no help.,1,2026-09-09,3.2.1,1,performance
R01163,How do I reset the garage sensor energy stats? They seem off this month. Anyone else seeing this?,5,2026-03-09,3.3.2,0,question
R01164,"Five stars for features, one star for the battery drain -- the smart lock sync never sleeps. Reinstalling didn't help.",3,2026-04-17,3.3.2,1,battery_drain
R01165,Crashes constantly since the 3.3.2 update. My living room bulb is basically bricked in the app. Support was no help.,2,2026-02-28,3.3.2,1,crash
R01166,Instant crash when switching between the bedroom speaker and the dashboard. Anyone else seeing this?,1,2026-06-09,3.2.0,1,crash
R01167,Can the kitchen plug trigger routines based on sunrise/sunset times? This started after the update.,1,2026-08-27,3.3.0,0,question
R01168,"Really like the design, but logging in has been broken for me since 3.3.2. Reinstalling didn't help.",1,2026-02-06,3.2.1,1,login_auth
R01169,"Simple, fast, reliable. Exactly what I want for my security camera. Really disappointing.",5,2026-06-09,3.3.2,0,praise
R01170,App disconnects from the security camera whenever my phone switches between Wi-Fi and data. Considering switching apps.,2,2026-05-17,3.2.1,1,connectivity
R01171,Would love voice control shortcuts for the smart plug beyond the basics.,4,2026-01-28,3.2.0,0,feature_request
R01172,No offline errors at all -- the smart lock stays connected all day. Honestly pretty annoyed.,5,2026-02-27,3.2.1,0,praise
R01173,Love this app! My video doorbell setup took five minutes and everything just works. Considering switching apps.,5,2026-02-11,3.3.2,0,praise
R01174,Please add a dark mode schedule for the kitchen plug page. Would love auto-switching at sunset. Considering switching apps.,5,2026-08-23,3.3.2,0,feature_request
R01175,"Since 3.4.1, the app loses connection to the garage sensor and never reconnects on its own. Hope this gets fixed soon.",1,2026-04-30,3.2.1,1,connectivity
R01176,The new 3.2.1 update made the video doorbell controls so much snappier. Great work.,5,2026-03-17,3.2.0,0,praise
R01177,App can't find the smoke detector half the time. Re-pairing works for a day then it drops again. Honestly pretty annoyed.,1,2026-04-21,3.4.0,1,connectivity
R01178,Best smart home app I've tried. The garage sensor automations are rock solid. Really disappointing.,5,2026-07-16,3.2.0,0,praise
R01179,"Best smart home app I've used, if only the garage sensor page didn't lag so badly.",1,2026-06-23,3.2.0,1,performance
R01180,Face ID stopped working with the app on 3.2.0. Have to type the password each time.,1,2026-06-01,3.2.0,1,login_auth
R01181,The bedroom speaker works in the old app but this version 3.4.0 can't maintain a connection.,2,2026-03-02,3.4.0,1,connectivity
R01182,This app eats my phone battery alive -- lost 40% overnight with the bedroom speaker idle. Honestly pretty annoyed.,1,2026-06-25,3.2.0,1,battery_drain
R01183,"Notification badges never clear for the thermostat, even after I read everything. This started after the update.",4,2026-02-11,3.4.0,1,ui_bug
R01184,Please add a dark mode schedule for the video doorbell page. Would love auto-switching at sunset. Anyone else seeing this?,4,2026-02-15,3.4.0,0,feature_request
R01185,"I love this app overall, but it crashes every time I open the garage sensor controls. Honestly pretty annoyed.",1,2026-07-03,3.3.2,1,crash
R01186,Live view from the thermostat lags 10 seconds behind real time. Useless for a doorbell. Honestly pretty annoyed.,1,2026-07-18,3.4.1,1,performance
R01187,The app keeps getting better. My bedroom speaker has never been easier to manage. Support was no help.,5,2026-03-16,3.2.0,0,praise
R01188,Password reset email never comes. Can't access my kitchen plug at all now.,1,2026-05-06,3.2.1,1,login_auth
R01189,It crashed twice this week on the smoke detector page. Still better than the competitor's app.,2,2026-01-12,3.4.1,1,crash
R01190,The app crashes on my security camera screen. Support was great though and sent a workaround.,1,2026-06-14,3.3.0,1,crash
R01191,"Two-factor code never arrives, so I'm locked out of controlling my garage sensor.",2,2026-02-13,3.2.0,1,login_auth
R01192,Had to factory reset the smart lock three times this month because the app loses it. Considering switching apps.,3,2026-06-08,3.3.0,1,connectivity
R01193,Five stars. The smoke detector routines run perfectly every morning.,4,2026-02-01,3.3.0,0,praise
R01194,Would love voice control shortcuts for the video doorbell beyond the basics.,4,2026-05-03,3.3.0,0,feature_request
R01195,Best smart home app I've tried. The smart lock automations are rock solid. This started after the update.,2,2026-08-25,3.2.0,0,praise
R01196,Phone battery dropped 15% during a 20-minute video doorbell live view. Fix the power usage. Hope this gets fixed soon.,1,2026-07-20,3.3.2,1,battery_drain
R01197,"Since 3.4.1, the app loses connection to the security camera and never reconnects on its own. Support was no help.",1,2026-01-31,3.4.1,1,connectivity
R01198,This app eats my phone battery alive -- lost 40% overnight with the kitchen plug idle. Anyone else seeing this?,4,2026-04-25,3.2.0,1,battery_drain
R01199,"Sync fails repeatedly with the thermostat. Spinning loader, then 'connection timeout'. Reinstalling didn't help.",3,2026-07-22,3.4.1,1,connectivity
R01200,The app keeps getting better. My smart plug has never been easier to manage. Hope this gets fixed soon.,5,2026-03-29,3.3.2,0,praise
R01201,This app eats my phone battery alive -- lost 40% overnight with the living room bulb idle. Honestly pretty annoyed.,1,2026-06-05,3.3.0,1,battery_drain
R01202,"Really happy with the living room bulb itself, but the app UI shows the wrong status half the time. Anyone else seeing this?",1,2026-01-11,3.2.0,1,ui_bug
R01203,Scrolling the thermostat event history stutters and freezes the whole app.,1,2026-08-31,3.2.0,1,performance
R01204,Zero crashes so far and no battery drain. The video doorbell just works. Anyone else seeing this?,5,2026-06-14,3.2.0,0,praise
R01205,The app is painfully slow to arm/disarm the security camera. Takes three tries. Really disappointing.,3,2026-04-04,3.2.1,1,performance
R01206,Can you add guest access for the thermostat? I want my family to control it without my login. Really disappointing.,3,2026-08-18,3.4.0,0,feature_request
R01207,Constant location polling for the living room bulb geofence is killing my battery. Really disappointing.,5,2026-07-04,3.4.0,1,battery_drain
