rank,review_id,triage_score,severity_weight,category,star_rating,date,app_version,text
568,R00446,0.5826761359528634,4.0,connectivity,2,2026-01-28,3.4.1,Intermittent connectivity: video doorbell responds maybe one time out of three. Anyone else seeing this?
569,R00285,0.580563228778868,3.0,performance,4,2026-07-24,3.4.0,Video from the kitchen plug buffers constantly even on fast Wi-Fi. Support was no help.
570,R00002,0.580563228778868,3.0,performance,2,2026-04-25,3.3.0,Scrolling the kitchen plug event history stutters and freezes the whole app.
571,R01289,0.5759406994313844,2.0,ui_bug,1,2026-05-22,3.2.0,Toggle switches on the smoke detector page don't reflect the real state. Confusing. Considering switching apps.
572,R00011,0.572210358554426,4.0,connectivity,3,2026-03-04,3.4.1,Firmware update for the thermostat failed halfway and now the app won't connect at all. Considering switching apps.
573,R01261,0.5673031463076426,3.0,performance,2,2026-04-22,3.3.0,Search in the living room bulb history times out on anything older than a week. This started after the update.
574,R00066,0.5671875,3.0,performance,1,2026-03-24,3.3.2,Switching rooms with the kitchen plug takes ages -- the UI just hangs. This started after the update.
575,R00654,0.5649564196595975,4.5,login_auth,2,2026-03-17,3.2.0,Password reset email never comes. Can't access my garage sensor at all now. Honestly pretty annoyed.
576,R00213,0.5605232772754046,3.0,battery_drain,2,2026-05-04,3.2.0,This app eats my phone battery alive -- lost 40% overnight with the smoke detector idle. Really disappointing.
577,R01048,0.5571134919175937,3.0,performance,3,2026-05-27,3.2.1,Switching rooms with the video doorbell takes ages -- the UI just hangs. Support was no help.
578,R01067,0.5562229125712768,3.0,battery_drain,2,2026-05-03,3.2.1,Battery usage doubled after the update. The app keeps the video doorbell connection awake nonstop.
579,R00733,0.5520949661870331,4.0,connectivity,2,2026-01-21,3.3.2,The smoke detector pairs fine in Bluetooth settings but the app says device not found.
580,R00117,0.5505523923426798,4.5,login_auth,3,2026-04-20,3.2.0,Can't log in since 3.2.1 -- 'invalid credentials' even though my password is right. Anyone else seeing this?
581,R01105,0.5478592639384877,4.0,connectivity,2,2026-01-20,3.4.0,Connection keeps dropping -- the living room bulb goes 'unreachable' every few hours. Honestly pretty annoyed.
582,R00358,0.5477057443870789,4.5,login_auth,1,2026-02-12,3.4.0,The app logs me out every day and I have to sign back in to see my bedroom speaker. Considering switching apps.
583,R00742,0.5462322765597957,3.0,battery_drain,3,2026-06-07,3.3.0,Massive battery drain on 3.2.1. Had to uninstall to get through the day. Anyone else seeing this?
584,R00240,0.545761332488398,3.0,performance,1,2026-03-19,3.3.2,Switching rooms with the smart lock takes ages -- the UI just hangs. Considering switching apps.
585,R00188,0.5434079658947636,3.0,battery_drain,1,2026-04-01,3.4.0,The widget alone drains my battery keeping the smoke detector status updated. Reinstalling didn't help.
586,R00956,0.5421784745677873,4.0,connectivity,3,2026-02-25,3.4.1,The kitchen plug works in the old app but this version 3.3.2 can't maintain a connection. This started after the update.
587,R00348,0.5415742222179394,3.0,performance,1,2026-03-18,3.2.0,Search in the security camera history times out on anything older than a week. Considering switching apps.
588,R00673,0.5394438938872566,4.5,login_auth,2,2026-03-11,3.2.0,"Really like the design, but logging in has been broken for me since 3.2.1. Otherwise I like the app."
589,R00994,0.5394438938872566,4.5,login_auth,2,2026-03-11,3.3.0,Biometric login crashes back to the password field on 3.3.2. Anyone else seeing this?
590,R00040,0.5393488585284206,3.0,battery_drain,4,2026-07-28,3.4.1,"Since 3.3.0, the app drains battery even in the background. living room bulb polling is out of control. Really disappointing."
591,R01219,0.5353461410565419,4.0,connectivity,2,2026-01-17,3.4.1,App disconnects from the security camera whenever my phone switches between Wi-Fi and data. Support was no help.
592,R00792,0.5332489293805738,2.0,ui_bug,1,2026-05-12,3.4.0,"Huge fan of the product, but the UI on the security camera page is glitchy and unreadable. Hope this gets fixed soon."
593,R00093,0.5319551401827282,3.0,performance,3,2026-05-21,3.2.0,Scrolling the living room bulb event history stutters and freezes the whole app. Otherwise I like the app.
594,R00104,0.5312389366944303,4.0,connectivity,4,2026-04-16,3.3.2,Intermittent connectivity: living room bulb responds maybe one time out of three. Hope this gets fixed soon.
595,R00461,0.5311047779712812,3.0,battery_drain,2,2026-04-27,3.3.2,"Five stars for the features, but the battery drain from the garage sensor sync is brutal."
596,R00524,0.5271229783229183,4.5,login_auth,2,2026-03-08,3.3.0,"Two-factor code never arrives, so I'm locked out of controlling my thermostat. Reinstalling didn't help."
597,R00197,0.5251445633754476,3.0,performance,1,2026-03-14,3.3.0,Switching rooms with the thermostat takes ages -- the UI just hangs. Support was no help.
598,R01168,0.5229722314415068,4.5,login_auth,1,2026-02-06,3.2.1,"Really like the design, but logging in has been broken for me since 3.3.2. Reinstalling didn't help."
599,R00475,0.5212218785799047,3.0,performance,2,2026-04-11,3.2.0,The app is painfully slow to arm/disarm the smoke detector. Takes three tries. Hope this gets fixed soon.
600,R00108,0.521115626065508,3.0,performance,1,2026-03-13,3.4.0,"Best smart home app I've used, if only the bedroom speaker page didn't lag so badly. Honestly pretty annoyed."
601,R00064,0.5210695070011171,2.0,ui_bug,1,2026-05-09,3.2.0,The back button from the smart lock settings dumps me to the login screen instead of home. Anyone else seeing this?
602,R00179,0.519065773365314,4.5,login_auth,2,2026-03-06,3.3.0,Can't log in since 3.4.0 -- 'invalid credentials' even though my password is right. Support was no help.
603,R01063,0.517071833742663,2.0,ui_bug,1,2026-05-08,3.3.0,"Really happy with the smart lock itself, but the app UI shows the wrong status half the time."
604,R00102,0.517071833742663,2.0,ui_bug,1,2026-05-08,3.3.2,Buttons on the video doorbell schedule screen overlap so I can't tap save. Support was no help.
605,R00997,0.5137227837456088,4.0,connectivity,3,2026-02-18,3.3.0,Had to factory reset the smart lock three times this month because the app loses it. Really disappointing.
606,R00044,0.5132094500070519,2.0,ui_bug,2,2026-06-05,3.4.0,Toggle switches on the bedroom speaker page don't reflect the real state. Confusing. Support was no help.
607,R00926,0.5111707679736807,4.0,connectivity,2,2026-01-11,3.2.1,Firmware update for the smart lock failed halfway and now the app won't connect at all. Anyone else seeing this?
608,R00032,0.5110416772523393,3.0,battery_drain,2,2026-04-22,3.4.1,"Since 3.3.0, the app drains battery even in the background. security camera polling is out of control. Hope this gets fixed soon."
609,R00286,0.5097814749427622,4.0,connectivity,3,2026-02-17,3.4.1,Connection keeps dropping -- the living room bulb goes 'unreachable' every few hours. Anyone else seeing this?
610,R00054,0.5070175600437228,3.0,battery_drain,1,2026-03-23,3.2.1,The app used 25% of my battery in 3 hours just syncing the smoke detector.
611,R00307,0.5070175600437228,3.0,battery_drain,1,2026-03-23,3.3.2,"Five stars for features, one star for the battery drain -- the smart lock sync never sleeps. Considering switching apps."
612,R01045,0.5070175600437228,3.0,battery_drain,1,2026-03-23,3.2.1,Phone battery dropped 15% during a 20-minute kitchen plug live view. Fix the power usage.
613,R00480,0.4993556442702179,4.5,login_auth,1,2026-01-31,3.2.1,The app logs me out every day and I have to sign back in to see my bedroom speaker. Reinstalling didn't help.
614,R00692,0.49926767137187256,3.0,battery_drain,1,2026-03-21,3.3.0,Background battery drain is ridiculous. Turned off kitchen plug notifications and it still drains.
615,R00106,0.49768433453643657,3.0,performance,4,2026-07-04,3.2.1,App takes forever to load the garage sensor dashboard -- 20+ seconds of spinner. Honestly pretty annoyed.
616,R00345,0.49768433453643657,3.0,performance,4,2026-07-04,3.4.0,Search in the thermostat history times out on anything older than a week. Considering switching apps.
617,R00422,0.49758288021517055,3.0,performance,1,2026-03-07,3.3.2,App startup is so slow now that the smart plug alerts arrive before the app opens. Honestly pretty annoyed.
618,R00782,0.49566345432483705,4.0,connectivity,2,2026-01-07,3.4.0,The smart plug pairs fine in Bluetooth settings but the app says device not found. Anyone else seeing this?
619,R00780,0.49566345432483694,4.0,connectivity,5,2026-07-06,3.4.1,App can't find the garage sensor half the time. Re-pairing works for a day then it drops again. This started after the update.
620,R00405,0.4918606976677618,4.0,connectivity,2,2026-01-06,3.2.0,"Since 3.3.0, the app loses connection to the garage sensor and never reconnects on its own. Honestly pretty annoyed."
621,R00484,0.48808711596410864,4.0,connectivity,2,2026-01-05,3.2.1,"Since 3.3.0, the app loses connection to the thermostat and never reconnects on its own. Honestly pretty annoyed."
622,R01149,0.48808711596410864,4.0,connectivity,2,2026-01-05,3.2.0,"My thermostat shows offline in the app constantly, but my Wi-Fi is fine. Otherwise I like the app."
623,R00204,0.486317208625843,3.0,performance,2,2026-04-02,3.4.0,Every tap has a delay on 3.4.0. The thermostat controls feel like they're on dial-up. This started after the update.
624,R00295,0.4825861568680102,3.0,performance,2,2026-04-01,3.3.0,App takes forever to load the smoke detector dashboard -- 20+ seconds of spinner. Anyone else seeing this?
625,R00762,0.4812319598410172,2.0,ui_bug,3,2026-07-04,3.3.2,Dark mode is broken on the living room bulb page -- white text on a white background.
626,R00882,0.4804072543846483,3.0,battery_drain,1,2026-03-16,3.3.2,My phone gets hot and the battery tanks whenever the living room bulb is armed.
627,R00084,0.48019477802692734,5.0,crash,3,2026-01-18,3.2.0,App keeps crashing every time I open the kitchen plug controls on version 3.4.0. Hope this gets fixed soon.
628,R01137,0.4793203057387818,4.0,connectivity,3,2026-02-09,3.2.1,The smart lock pairs fine in Bluetooth settings but the app says device not found. Otherwise I like the app.
629,R00460,0.47520970822985936,3.0,performance,2,2026-03-30,3.4.0,"Love the automations, but the smart lock live view buffers constantly. Really disappointing."
630,R00020,0.47324393861801956,4.5,login_auth,2,2026-02-22,3.2.0,"'Account not found' error on login, but the website works fine with the same email. Honestly pretty annoyed."
631,R01062,0.4714677442184875,3.0,performance,1,2026-02-28,3.2.0,"Love the automations, but the living room bulb live view buffers constantly. Reinstalling didn't help."
632,R00243,0.4714260190232212,2.0,ui_bug,1,2026-04-26,3.3.2,Dark mode is broken on the smart plug page -- white text on a white background. Really disappointing.
633,R00343,0.4666741964471831,3.0,performance,3,2026-05-04,3.2.1,App takes forever to load the garage sensor dashboard -- 20+ seconds of spinner. Otherwise I like the app.
634,R00333,0.4660102880939602,4.5,login_auth,2,2026-02-20,3.2.1,"Login screen loops forever: enter password, spinner, back to login."
635,R00705,0.4659281897414678,3.0,battery_drain,2,2026-04-10,3.3.2,Battery usage doubled after the update. The app keeps the smart plug connection awake nonstop. Honestly pretty annoyed.
636,R00715,0.46592818974146777,3.0,battery_drain,4,2026-07-09,3.2.1,"Five stars for the features, but the battery drain from the garage sensor sync is brutal. Hope this gets fixed soon."
637,R00531,0.4623535636321619,3.0,battery_drain,2,2026-04-09,3.2.0,The app used 25% of my battery in 3 hours just syncing the smoke detector. Considering switching apps.
638,R00007,0.4623407634677226,4.5,login_auth,1,2026-01-21,3.3.0,Biometric login crashes back to the password field on 3.2.0. Honestly pretty annoyed.
639,R00626,0.4607525595451075,2.0,ui_bug,2,2026-05-22,3.3.2,The smart lock status card shows yesterday's data until I force-refresh the app. Reinstalling didn't help.
640,R00951,0.4589222581643329,4.0,connectivity,5,2026-06-26,3.4.0,Firmware update for the living room bulb failed halfway and now the app won't connect at all. This started after the update.
641,R01288,0.4571244360743401,2.0,ui_bug,1,2026-04-22,3.4.1,Buttons on the smart plug schedule screen overlap so I can't tap save.
642,R00539,0.45528637518039805,3.0,battery_drain,2,2026-04-07,3.4.0,Battery saver mode does nothing -- the bedroom speaker stream keeps running in the background.
643,R00563,0.45251676885245584,3.0,performance,3,2026-04-30,3.2.1,"Best smart home app I've used, if only the thermostat page didn't lag so badly. Hope this gets fixed soon."
644,R00775,0.4517933936442643,3.0,battery_drain,2,2026-04-06,3.3.0,Woke up to a dead phone. The app was top of battery stats because of the security camera.
645,R01272,0.4517933936442643,3.0,battery_drain,2,2026-04-06,3.2.0,"Since 3.4.1, the app drains battery even in the background. bedroom speaker polling is out of control. Otherwise I like the app."
646,R00799,0.451780885835985,4.5,login_auth,1,2026-01-18,3.2.1,"Really like the design, but logging in has been broken for me since 3.4.1. Honestly pretty annoyed."
647,R00731,0.451780885835985,4.5,login_auth,1,2026-01-18,3.2.1,Can't log in since 3.2.0 -- 'invalid credentials' even though my password is right. This started after the update.
648,R00822,0.449005295113585,2.0,ui_bug,3,2026-06-25,3.3.2,The video doorbell history graph renders blank after midnight. Graphs worked in the old version. Reinstalling didn't help.
649,R00829,0.44672323481536874,3.0,performance,1,2026-02-21,3.2.0,Switching rooms with the bedroom speaker takes ages -- the UI just hangs.
650,R01191,0.4415522077754322,4.5,login_auth,2,2026-02-13,3.2.0,"Two-factor code never arrives, so I'm locked out of controlling my garage sensor."
651,R00427,0.4387888330908444,3.0,performance,3,2026-04-26,3.2.1,The app is painfully slow to arm/disarm the smoke detector. Takes three tries. Considering switching apps.
652,R00700,0.43652006203102994,3.0,performance,1,2026-02-18,3.4.0,Live view from the smoke detector lags 10 seconds behind real time. Useless for a doorbell. Really disappointing.
653,R00701,0.4298973389906127,2.0,ui_bug,4,2026-08-11,3.3.0,Icons for the kitchen plug are missing -- just empty boxes on 3.3.2.
654,R01245,0.4280696213543639,4.5,login_auth,1,2026-01-11,3.2.0,Password reset email never comes. Can't access my smoke detector at all now. Honestly pretty annoyed.
655,R00201,0.42371731474469815,4.5,login_auth,3,2026-03-17,3.3.0,"Great app when you're in, but I get logged out daily and can't reach my smoke detector."
656,R00006,0.4200784701980334,2.0,ui_bug,2,2026-05-10,3.2.1,"Notification badges never clear for the smart plug, even after I read everything."
657,R00577,0.41276592603710305,5.0,crash,4,2026-02-20,3.4.1,The app won't stay open for more than a few seconds if the garage sensor is online. This started after the update.
658,R00684,0.4104838646786167,2.0,ui_bug,2,2026-05-07,3.4.0,Icons for the smart lock are missing -- just empty boxes on 3.2.1. Otherwise I like the app.
659,R00779,0.4104001864131146,2.0,ui_bug,1,2026-04-08,3.2.0,Slider for the security camera jumps around and won't land on the value I pick. Honestly pretty annoyed.
660,R00981,0.40725157412925506,2.0,ui_bug,1,2026-04-07,3.4.0,"Notification badges never clear for the smart lock, even after I read everything."
661,R00967,0.4042452933561789,3.0,performance,2,2026-03-09,3.3.0,App takes forever to load the living room bulb dashboard -- 20+ seconds of spinner. Considering switching apps.
662,R00944,0.4042095173905745,2.0,ui_bug,4,2026-08-03,3.4.1,Icons for the bedroom speaker are missing -- just empty boxes on 3.4.0. Hope this gets fixed soon.
663,R00608,0.4041271181680345,2.0,ui_bug,1,2026-04-06,3.4.1,Dark mode is broken on the video doorbell page -- white text on a white background. Support was no help.
664,R00434,0.403146609307661,3.0,performance,3,2026-04-15,3.4.1,Switching rooms with the kitchen plug takes ages -- the UI just hangs. Reinstalling didn't help.
665,R00875,0.40257307770139167,4.5,login_auth,2,2026-02-01,3.3.2,Biometric login crashes back to the password field on 3.2.0. Honestly pretty annoyed.
666,R00710,0.40257307770139167,4.5,login_auth,2,2026-02-01,3.3.0,"Great app when you're in, but I get logged out daily and can't reach my security camera."
667,R01252,0.4015096057924064,4.0,connectivity,3,2026-01-17,3.3.2,'Device offline' error all day for my video doorbell even though it's two feet from the router. Honestly pretty annoyed.
668,R00739,0.40106212745424497,3.0,performance,1,2026-02-07,3.3.0,The app looks beautiful but everything lags; opening the living room bulb takes forever.
669,R00035,0.39941413709749807,3.0,battery_drain,2,2026-03-21,3.3.2,"Five stars for the features, but the battery drain from the kitchen plug sync is brutal. Reinstalling didn't help."
670,R00403,0.3950123180956163,3.0,performance,2,2026-03-06,3.3.0,"Best smart home app I've used, if only the security camera page didn't lag so badly."
671,R00622,0.3948968420324994,2.0,ui_bug,1,2026-04-03,3.3.2,The back button from the bedroom speaker settings dumps me to the login screen instead of home. Honestly pretty annoyed.
672,R00489,0.3919817623643875,3.0,performance,2,2026-03-05,3.3.0,Switching rooms with the smart plug takes ages -- the UI just hangs. This started after the update.
673,R00004,0.3919470717290767,2.0,ui_bug,2,2026-05-01,3.3.0,Text is cut off on the video doorbell details screen on my small phone. Really disappointing.
674,R00546,0.39088181258407384,2.0,ui_bug,3,2026-06-07,3.2.0,The video doorbell status card shows yesterday's data until I force-refresh the app. Really disappointing.
675,R00421,0.3903602764740391,4.5,login_auth,2,2026-01-28,3.2.1,Face ID stopped working with the app on 3.4.1. Have to type the password each time.
676,R01264,0.38894003273268923,2.0,ui_bug,2,2026-04-30,3.3.0,"Huge fan of the product, but the UI on the video doorbell page is glitchy and unreadable. Really disappointing."
677,R00818,0.38894003273268923,2.0,ui_bug,4,2026-07-29,3.2.1,Icons for the video doorbell are missing -- just empty boxes on 3.3.0. Otherwise I like the app.
678,R00393,0.3888951637059859,3.0,performance,1,2026-02-03,3.2.0,Switching rooms with the security camera takes ages -- the UI just hangs. Really disappointing.
679,R00851,0.38624454685839715,3.0,battery_drain,3,2026-04-23,3.4.0,Background battery drain is ridiculous. Turned off bedroom speaker notifications and it still drains. Really disappointing.
680,R00223,0.3829949882386797,2.0,ui_bug,2,2026-04-28,3.2.1,Toggle switches on the living room bulb page don't reflect the real state. Confusing. Anyone else seeing this?
681,R00315,0.38144443543735546,4.5,login_auth,5,2026-07-24,3.4.0,"Really like the design, but logging in has been broken for me since 3.4.0. Otherwise I like the app."
682,R00870,0.3804367787797306,4.0,connectivity,3,2026-01-10,3.3.2,The smart lock works in the old app but this version 3.4.0 can't maintain a connection. Really disappointing.
683,R00892,0.37547123357353207,3.0,battery_drain,1,2026-02-12,3.3.0,This app eats my phone battery alive -- lost 40% overnight with the smart lock idle. Really disappointing.
684,R00029,0.372590598092837,3.0,battery_drain,1,2026-02-11,3.2.0,Woke up to a dead phone. The app was top of battery stats because of the living room bulb. Otherwise I like the app.
685,R00696,0.3717475907436278,4.0,connectivity,3,2026-01-07,3.4.1,App disconnects from the garage sensor whenever my phone switches between Wi-Fi and data.
686,R00182,0.37039955518333634,3.0,performance,3,2026-04-04,3.3.0,"Best smart home app I've used, if only the security camera page didn't lag so badly. Considering switching apps."
687,R01205,0.37039955518333634,3.0,performance,3,2026-04-04,3.2.1,The app is painfully slow to arm/disarm the security camera. Takes three tries. Really disappointing.
688,R01071,0.36973206300234673,3.0,battery_drain,1,2026-02-10,3.2.1,"Since 3.3.0, the app drains battery even in the background. kitchen plug polling is out of control."
689,R00321,0.36889552325082137,4.0,connectivity,3,2026-01-06,3.2.0,Great app otherwise -- however my video doorbell keeps showing offline since 3.2.1. Considering switching apps.
690,R00812,0.3688673470293182,4.5,login_auth,3,2026-02-27,3.4.1,Password reset email never comes. Can't access my smoke detector at all now.
691,R01164,0.368802362623924,3.0,battery_drain,3,2026-04-17,3.3.2,"Five stars for features, one star for the battery drain -- the smart lock sync never sleeps. Reinstalling didn't help."
692,R01126,0.3685269070942504,2.0,ui_bug,2,2026-04-23,3.2.0,The video doorbell history graph renders blank after midnight. Graphs worked in the old version.
693,R00621,0.3670349282284532,4.5,login_auth,2,2026-01-20,3.2.1,Can't log in since 3.2.0 -- 'invalid credentials' even though my password is right. Hope this gets fixed soon.
694,R00848,0.36697026664546983,3.0,battery_drain,2,2026-03-10,3.3.0,Phone battery dropped 15% during a 20-minute smart lock live view. Fix the power usage. Really disappointing.
695,R00036,0.3660373769210638,4.5,login_auth,3,2026-02-26,3.3.0,Can't log in since 3.4.1 -- 'invalid credentials' even though my password is right. Honestly pretty annoyed.
696,R00950,0.36565736090903694,3.0,performance,1,2026-01-26,3.2.0,App takes forever to load the thermostat dashboard -- 20+ seconds of spinner. Anyone else seeing this?
697,R00003,0.3641548510398637,3.0,battery_drain,2,2026-03-09,3.3.2,The app used 25% of my battery in 3 hours just syncing the thermostat. This started after the update.
698,R01091,0.3641548510398637,3.0,battery_drain,2,2026-03-09,3.3.0,Battery saver mode does nothing -- the video doorbell stream keeps running in the background. This started after the update.
699,R00744,0.36014161366528524,3.0,performance,2,2026-02-22,3.4.0,Every tap has a delay on 3.4.1. The video doorbell controls feel like they're on dial-up. Anyone else seeing this?
700,R00676,0.3600363315416515,2.0,ui_bug,1,2026-03-22,3.4.0,The bedroom speaker history graph renders blank after midnight. Graphs worked in the old version. Honestly pretty annoyed.
701,R00790,0.357378587852295,3.0,performance,2,2026-02-21,3.2.0,Search in the bedroom speaker history times out on anything older than a week. Support was no help.
702,R01233,0.3573057352436242,3.0,performance,1,2026-01-23,3.4.1,Search in the smoke detector history times out on anything older than a week. Really disappointing.
703,R00374,0.3546367601218188,3.0,performance,5,2026-08-19,3.3.0,Everything is sluggish since 3.2.1. Opening the smart lock feed lags badly. Hope this gets fixed soon.
704,R00302,0.3504869897394408,4.0,connectivity,4,2026-02-21,3.4.1,Had to factory reset the living room bulb three times this month because the app loses it. Hope this gets fixed soon.
705,R00110,0.34950771607047015,4.5,login_auth,3,2026-02-20,3.3.2,"Really like the design, but logging in has been broken for me since 3.4.0. Otherwise I like the app."
706,R00337,0.3491851437822941,2.0,ui_bug,2,2026-04-16,3.4.1,The video doorbell status card shows yesterday's data until I force-refresh the app.
707,R01218,0.3451033485181606,4.5,login_auth,2,2026-01-12,3.2.1,"'Account not found' error on login, but the website works fine with the same email. This started after the update."
708,R01209,0.34117038132641275,3.0,performance,1,2026-01-17,3.3.0,App startup is so slow now that the bedroom speaker alerts arrive before the app opens.
709,R00262,0.3403125,3.0,performance,3,2026-03-24,3.3.2,The app is painfully slow to arm/disarm the video doorbell. Takes three tries. Hope this gets fixed soon.
710,R00609,0.33862193284031106,3.0,performance,2,2026-02-14,3.3.2,Switching rooms with the living room bulb takes ages -- the UI just hangs. Honestly pretty annoyed.
711,R01000,0.3385919645838556,2.0,ui_bug,2,2026-04-12,3.4.1,Icons for the bedroom speaker are missing -- just empty boxes on 3.2.0. Anyone else seeing this?
712,R00293,0.33767171740582147,2.0,ui_bug,3,2026-05-19,3.3.0,"Notification badges never clear for the living room bulb, even after I read everything. This started after the update."
713,R00326,0.3346339981522319,4.5,login_auth,2,2026-01-08,3.3.2,"Login screen loops forever: enter password, spinner, back to login."
714,R00233,0.33088779720538175,3.0,performance,5,2026-08-10,3.4.0,App takes forever to load the garage sensor dashboard -- 20+ seconds of spinner. Considering switching apps.
715,R01031,0.33088779720538175,3.0,performance,4,2026-05-12,3.2.1,"Best smart home app I've used, if only the living room bulb page didn't lag so badly. Really disappointing."
716,R00763,0.33085851342484973,2.0,ui_bug,2,2026-04-09,3.4.1,Slider for the thermostat jumps around and won't land on the value I pick. Really disappointing.
717,R00737,0.33079106700633654,2.0,ui_bug,1,2026-03-11,3.3.0,Toggle switches on the thermostat page don't reflect the real state. Confusing.
718,R00096,0.3282532201645256,2.0,ui_bug,1,2026-03-10,3.4.0,The back button from the security camera settings dumps me to the login screen instead of home.
719,R01216,0.3282532201645256,2.0,ui_bug,1,2026-03-10,3.4.0,The bedroom speaker status card shows yesterday's data until I force-refresh the app. Anyone else seeing this?
720,R00045,0.3269909470714604,4.5,login_auth,2,2026-01-05,3.3.0,"Two-factor code never arrives, so I'm locked out of controlling my living room bulb. Reinstalling didn't help."
721,R01136,0.32442508999600084,3.0,battery_drain,2,2026-02-22,3.2.1,Background battery drain is ridiculous. Turned off living room bulb notifications and it still drains.
722,R00481,0.3183881258084142,3.0,performance,2,2026-02-06,3.3.0,Scrolling the smart plug event history stutters and freezes the whole app.
723,R00362,0.31349373779186573,2.0,ui_bug,2,2026-04-02,3.4.1,The video doorbell status card shows yesterday's data until I force-refresh the app. Honestly pretty annoyed.
724,R00904,0.31349373779186573,2.0,ui_bug,2,2026-04-02,3.3.0,Dark mode is broken on the kitchen plug page -- white text on a white background.
725,R00717,0.31102518072265656,2.0,ui_bug,1,2026-03-03,3.2.0,Toggle switches on the security camera page don't reflect the real state. Confusing. Support was no help.
726,R01125,0.3097745732805627,3.0,battery_drain,2,2026-02-16,3.3.0,Constant location polling for the video doorbell geofence is killing my battery. Hope this gets fixed soon.
727,R00953,0.30971142488127273,3.0,battery_drain,1,2026-01-18,3.4.0,"Since 3.4.1, the app drains battery even in the background. bedroom speaker polling is out of control."
728,R00758,0.30786289850896253,2.0,ui_bug,3,2026-05-07,3.3.0,"Notification badges never clear for the thermostat, even after I read everything. Really disappointing."
729,R01144,0.3062710839916976,2.0,ui_bug,1,2026-03-01,3.3.0,The back button from the video doorbell settings dumps me to the login screen instead of home. Support was no help.
730,R00623,0.3055279972300585,3.0,performance,3,2026-03-10,3.2.1,Search in the security camera history times out on anything older than a week. Really disappointing.
731,R00966,0.2995606028231236,3.0,battery_drain,3,2026-03-21,3.4.0,Background battery drain is ridiculous. Turned off garage sensor notifications and it still drains. This started after the update.
732,R01221,0.29706662549282215,3.0,performance,2,2026-01-28,3.2.0,Search in the smart plug history times out on anything older than a week. Considering switching apps.
733,R01037,0.2949817449978614,3.0,battery_drain,3,2026-03-19,3.2.0,Battery usage doubled after the update. The app keeps the smart plug connection awake nonstop.
734,R00114,0.29470133756822026,2.0,ui_bug,1,2026-02-24,3.3.2,Icons for the security camera are missing -- just empty boxes on 3.3.2. Really disappointing.
735,R00693,0.2925,2.0,ui_bug,2,2026-03-24,3.2.1,Buttons on the living room bulb schedule screen overlap so I can't tap save.
736,R00126,0.29244037307001447,2.0,ui_bug,1,2026-02-23,3.4.1,Slider for the video doorbell jumps around and won't land on the value I pick. Support was no help.
737,R00665,0.2880545582449588,3.0,performance,2,2026-01-24,3.4.0,"Best smart home app I've used, if only the bedroom speaker page didn't lag so badly."
738,R00697,0.2858192907670169,2.0,ui_bug,2,2026-03-21,3.4.0,Toggle switches on the living room bulb page don't reflect the real state. Confusing. Really disappointing.
739,R00275,0.27923423487033316,2.0,ui_bug,1,2026-02-17,3.2.0,Icons for the kitchen plug are missing -- just empty boxes on 3.4.1. Reinstalling didn't help.
740,R00376,0.2771729622693122,3.0,performance,2,2026-01-19,3.2.1,"Best smart home app I've used, if only the bedroom speaker page didn't lag so badly. Reinstalling didn't help."
741,R01002,0.2760263986006485,4.5,login_auth,4,2026-03-14,3.4.0,Biometric login crashes back to the password field on 3.2.0. Otherwise I like the app.
742,R00318,0.27522769998410235,3.0,battery_drain,3,2026-03-10,3.4.1,Massive battery drain on 3.2.1. Had to uninstall to get through the day. Otherwise I like the app.
743,R00991,0.27429893727503585,3.0,performance,3,2026-02-24,3.3.2,Scrolling the smart lock event history stutters and freezes the whole app.
744,R00089,0.2687406203841959,2.0,ui_bug,2,2026-03-13,3.3.0,Slider for the thermostat jumps around and won't land on the value I pick. Hope this gets fixed soon.
745,R00327,0.2687406203841958,2.0,ui_bug,4,2026-06-11,3.2.0,The thermostat temperature shows in Fahrenheit even though I set Celsius in settings. Support was no help.
746,R00479,0.2668781570604681,3.0,battery_drain,3,2026-03-06,3.4.1,The app used 25% of my battery in 3 hours just syncing the bedroom speaker.
747,R01198,0.2614933551111431,3.0,battery_drain,4,2026-04-25,3.2.0,This app eats my phone battery alive -- lost 40% overnight with the kitchen plug idle. Anyone else seeing this?
748,R01118,0.25955271130568597,4.0,connectivity,4,2026-01-13,3.2.0,Firmware update for the thermostat failed halfway and now the app won't connect at all. Really disappointing.
749,R00038,0.25679652426996186,3.0,battery_drain,3,2026-03-01,3.3.2,Woke up to a dead phone. The app was top of battery stats because of the smart lock.
750,R00381,0.25662743669491545,3.0,performance,2,2026-01-09,3.2.1,App takes forever to load the security camera dashboard -- 20+ seconds of spinner.
751,R00402,0.25662743669491545,3.0,performance,2,2026-01-09,3.3.0,"Best smart home app I've used, if only the security camera page didn't lag so badly. Considering switching apps."
752,R00120,0.2565524154241354,2.0,ui_bug,1,2026-02-06,3.3.2,"Really happy with the bedroom speaker itself, but the app UI shows the wrong status half the time."
753,R00398,0.25558538398684033,4.0,connectivity,5,2026-04-11,3.2.1,Intermittent connectivity: kitchen plug responds maybe one time out of three. Otherwise I like the app.
754,R00833,0.2546360397641163,2.0,ui_bug,2,2026-03-06,3.4.0,Slider for the security camera jumps around and won't land on the value I pick. Otherwise I like the app.
